,code,state,date,total_population,cases,deaths
508,AK,Alaska,2020-07-25,737438.0,2911,20
509,AK,Alaska,2020-07-26,737438.0,3144,20
510,AK,Alaska,2020-07-27,737438.0,3255,21
511,AK,Alaska,2020-07-28,737438.0,3390,22
512,AK,Alaska,2020-07-29,737438.0,3483,22
513,AK,Alaska,2020-07-30,737438.0,3605,23
514,AK,Alaska,2020-07-31,737438.0,3716,23
515,AK,Alaska,2020-08-01,737438.0,3866,24
516,AK,Alaska,2020-08-02,737438.0,4014,24
517,AK,Alaska,2020-08-03,737438.0,4092,25
518,AK,Alaska,2020-08-04,737438.0,4161,25
519,AK,Alaska,2020-08-05,737438.0,4220,25
520,AK,Alaska,2020-08-06,737438.0,4266,25
521,AK,Alaska,2020-08-07,737438.0,4334,25
522,AK,Alaska,2020-08-08,737438.0,4421,26
523,AK,Alaska,2020-08-09,737438.0,4521,26
524,AK,Alaska,2020-08-10,737438.0,4590,26
525,AK,Alaska,2020-08-11,737438.0,4645,26
526,AK,Alaska,2020-08-12,737438.0,4712,27
527,AK,Alaska,2020-08-13,737438.0,4813,27
528,AK,Alaska,2020-08-14,737438.0,4918,27
529,AK,Alaska,2020-08-15,737438.0,5003,28
530,AK,Alaska,2020-08-16,737438.0,5107,28
531,AK,Alaska,2020-08-17,737438.0,5157,28
532,AK,Alaska,2020-08-18,737438.0,5228,29
533,AK,Alaska,2020-08-19,737438.0,5305,29
534,AK,Alaska,2020-08-20,737438.0,5390,29
535,AK,Alaska,2020-08-21,737438.0,5462,30
536,AK,Alaska,2020-08-22,737438.0,5552,31
537,AK,Alaska,2020-08-23,737438.0,5619,32
538,AK,Alaska,2020-08-24,737438.0,5691,32
539,AK,Alaska,2020-08-25,737438.0,5727,36
540,AK,Alaska,2020-08-26,737438.0,5781,37
541,AK,Alaska,2020-08-27,737438.0,5870,37
542,AK,Alaska,2020-08-28,737438.0,5989,37
543,AK,Alaska,2020-08-29,737438.0,6086,37
544,AK,Alaska,2020-08-30,737438.0,6135,37
545,AK,Alaska,2020-08-31,737438.0,6173,37
546,AK,Alaska,2020-09-01,737438.0,6209,39
547,AK,Alaska,2020-09-02,737438.0,6276,39
548,AK,Alaska,2020-09-03,737438.0,6366,40
549,AK,Alaska,2020-09-04,737438.0,6492,40
550,AK,Alaska,2020-09-05,737438.0,6582,42
551,AK,Alaska,2020-09-06,737438.0,6679,42
552,AK,Alaska,2020-09-07,737438.0,6714,42
553,AK,Alaska,2020-09-08,737438.0,6748,42
554,AK,Alaska,2020-09-09,737438.0,6813,42
555,AK,Alaska,2020-09-10,737438.0,6928,42
556,AK,Alaska,2020-09-11,737438.0,7025,43
557,AK,Alaska,2020-09-12,737438.0,7129,44
558,AK,Alaska,2020-09-13,737438.0,7191,44
559,AK,Alaska,2020-09-14,737438.0,7268,44
560,AK,Alaska,2020-09-15,737438.0,7312,44
561,AK,Alaska,2020-09-16,737438.0,7364,44
562,AK,Alaska,2020-09-17,737438.0,7476,44
563,AK,Alaska,2020-09-18,737438.0,7587,45
564,AK,Alaska,2020-09-19,737438.0,7683,45
565,AK,Alaska,2020-09-20,737438.0,7791,45
566,AK,Alaska,2020-09-21,737438.0,7862,45
567,AK,Alaska,2020-09-22,737438.0,7922,45
568,AK,Alaska,2020-09-23,737438.0,7999,45
569,AK,Alaska,2020-09-24,737438.0,8142,46
570,AK,Alaska,2020-09-25,737438.0,8269,52
571,AK,Alaska,2020-09-26,737438.0,8388,52
572,AK,Alaska,2020-09-27,737438.0,8500,56
573,AK,Alaska,2020-09-28,737438.0,8617,56
574,AK,Alaska,2020-09-29,737438.0,8739,56
575,AK,Alaska,2020-09-30,737438.0,8845,56
576,AK,Alaska,2020-10-01,737438.0,8985,57
577,AK,Alaska,2020-10-02,737438.0,9129,57
578,AK,Alaska,2020-10-03,737438.0,9270,58
579,AK,Alaska,2020-10-04,737438.0,9413,58
580,AK,Alaska,2020-10-05,737438.0,9612,58
581,AK,Alaska,2020-10-06,737438.0,9763,58
582,AK,Alaska,2020-10-07,737438.0,9885,59
583,AK,Alaska,2020-10-08,737438.0,10025,60
584,AK,Alaska,2020-10-09,737438.0,10214,60
585,AK,Alaska,2020-10-10,737438.0,10447,60
586,AK,Alaska,2020-10-11,737438.0,10697,60
587,AK,Alaska,2020-10-12,737438.0,10893,60
588,AK,Alaska,2020-10-13,737438.0,11052,60
589,AK,Alaska,2020-10-14,737438.0,11220,64
590,AK,Alaska,2020-10-15,737438.0,11390,65
591,AK,Alaska,2020-10-16,737438.0,11614,66
592,AK,Alaska,2020-10-17,737438.0,11824,67
593,AK,Alaska,2020-10-18,737438.0,12038,67
594,AK,Alaska,2020-10-19,737438.0,12242,67
595,AK,Alaska,2020-10-20,737438.0,12475,67
596,AK,Alaska,2020-10-21,737438.0,12699,68
597,AK,Alaska,2020-10-22,737438.0,12936,68
598,AK,Alaska,2020-10-23,737438.0,13188,68
599,AK,Alaska,2020-10-24,737438.0,13545,68
600,AK,Alaska,2020-10-25,737438.0,14070,68
601,AK,Alaska,2020-10-26,737438.0,14417,68
602,AK,Alaska,2020-10-27,737438.0,14798,70
603,AK,Alaska,2020-10-28,737438.0,15155,71
604,AK,Alaska,2020-10-29,737438.0,15522,77
605,AK,Alaska,2020-10-30,737438.0,15908,81
606,AK,Alaska,2020-10-31,737438.0,16355,82
607,AK,Alaska,2020-11-01,737438.0,16705,83
608,AK,Alaska,2020-11-02,737438.0,17057,84
609,AK,Alaska,2020-11-03,737438.0,17448,84
610,AK,Alaska,2020-11-04,737438.0,17860,84
611,AK,Alaska,2020-11-05,737438.0,18174,84
612,AK,Alaska,2020-11-06,737438.0,18699,84
613,AK,Alaska,2020-11-07,737438.0,19306,84
614,AK,Alaska,2020-11-08,737438.0,19826,84
615,AK,Alaska,2020-11-09,737438.0,20300,84
616,AK,Alaska,2020-11-10,737438.0,20832,92
617,AK,Alaska,2020-11-11,737438.0,21331,96
618,AK,Alaska,2020-11-12,737438.0,21812,96
619,AK,Alaska,2020-11-13,737438.0,22405,97
620,AK,Alaska,2020-11-14,737438.0,23153,98
621,AK,Alaska,2020-11-15,737438.0,23814,98
622,AK,Alaska,2020-11-16,737438.0,24399,98
623,AK,Alaska,2020-11-17,737438.0,25041,100
624,AK,Alaska,2020-11-18,737438.0,25588,100
625,AK,Alaska,2020-11-19,737438.0,26081,101
626,AK,Alaska,2020-11-20,737438.0,26544,101
627,AK,Alaska,2020-11-21,737438.0,27224,102
628,AK,Alaska,2020-11-22,737438.0,27773,103
629,AK,Alaska,2020-11-23,737438.0,28273,103
630,AK,Alaska,2020-11-24,737438.0,28863,116
631,AK,Alaska,2020-11-25,737438.0,29543,116
632,AK,Alaska,2020-11-26,737438.0,30102,119
633,AK,Alaska,2020-11-27,737438.0,30776,119
634,AK,Alaska,2020-11-28,737438.0,31444,121
635,AK,Alaska,2020-11-29,737438.0,32065,121
636,AK,Alaska,2020-11-30,737438.0,32576,121
637,AK,Alaska,2020-12-01,737438.0,33115,122
638,AK,Alaska,2020-12-02,737438.0,33802,122
639,AK,Alaska,2020-12-03,737438.0,34563,130
640,AK,Alaska,2020-12-04,737438.0,35325,142
641,AK,Alaska,2020-12-05,737438.0,36271,143
642,AK,Alaska,2020-12-06,737438.0,37036,143
643,AK,Alaska,2020-12-07,737438.0,37539,146
644,AK,Alaska,2020-12-08,737438.0,38116,146
645,AK,Alaska,2020-12-09,737438.0,38707,150
646,AZ,Arizona,2020-01-22,7171646.0,0,0
647,AZ,Arizona,2020-01-23,7171646.0,0,0
648,AZ,Arizona,2020-01-24,7171646.0,0,0
649,AZ,Arizona,2020-01-25,7171646.0,0,0
650,AZ,Arizona,2020-01-26,7171646.0,1,0
651,AZ,Arizona,2020-01-27,7171646.0,1,0
652,AZ,Arizona,2020-01-28,7171646.0,1,0
653,AZ,Arizona,2020-01-29,7171646.0,1,0
654,AZ,Arizona,2020-01-30,7171646.0,1,0
655,AZ,Arizona,2020-01-31,7171646.0,1,0
656,AZ,Arizona,2020-02-01,7171646.0,1,0
657,AZ,Arizona,2020-02-02,7171646.0,1,0
658,AZ,Arizona,2020-02-03,7171646.0,1,0
659,AZ,Arizona,2020-02-04,7171646.0,1,0
660,AZ,Arizona,2020-02-05,7171646.0,1,0
661,AZ,Arizona,2020-02-06,7171646.0,1,0
662,AZ,Arizona,2020-02-07,7171646.0,1,0
663,AZ,Arizona,2020-02-08,7171646.0,1,0
664,AZ,Arizona,2020-02-09,7171646.0,1,0
665,AZ,Arizona,2020-02-10,7171646.0,1,0
666,AZ,Arizona,2020-02-11,7171646.0,1,0
667,AZ,Arizona,2020-02-12,7171646.0,1,0
668,AZ,Arizona,2020-02-13,7171646.0,1,0
669,AZ,Arizona,2020-02-14,7171646.0,1,0
670,AZ,Arizona,2020-02-15,7171646.0,1,0
671,AZ,Arizona,2020-02-16,7171646.0,1,0
672,AZ,Arizona,2020-02-17,7171646.0,1,0
673,AZ,Arizona,2020-02-18,7171646.0,1,0
674,AZ,Arizona,2020-02-19,7171646.0,1,0
675,AZ,Arizona,2020-02-20,7171646.0,1,0
676,AZ,Arizona,2020-02-21,7171646.0,1,0
677,AZ,Arizona,2020-02-22,7171646.0,1,0
678,AZ,Arizona,2020-02-23,7171646.0,1,0
679,AZ,Arizona,2020-02-24,7171646.0,1,0
680,AZ,Arizona,2020-02-25,7171646.0,1,0
681,AZ,Arizona,2020-02-26,7171646.0,1,0
682,AZ,Arizona,2020-02-27,7171646.0,1,0
683,AZ,Arizona,2020-02-28,7171646.0,1,0
684,AZ,Arizona,2020-02-29,7171646.0,1,0
685,AZ,Arizona,2020-03-01,7171646.0,1,0
686,AZ,Arizona,2020-03-02,7171646.0,1,0
687,AZ,Arizona,2020-03-03,7171646.0,1,0
688,AZ,Arizona,2020-03-04,7171646.0,1,0
689,AZ,Arizona,2020-03-05,7171646.0,1,0
690,AZ,Arizona,2020-03-06,7171646.0,2,0
691,AZ,Arizona,2020-03-07,7171646.0,4,0
692,AZ,Arizona,2020-03-08,7171646.0,4,0
693,AZ,Arizona,2020-03-09,7171646.0,4,0
694,AZ,Arizona,2020-03-10,7171646.0,6,0
695,AZ,Arizona,2020-03-11,7171646.0,9,0
696,AZ,Arizona,2020-03-12,7171646.0,9,0
697,AZ,Arizona,2020-03-13,7171646.0,9,0
698,AZ,Arizona,2020-03-14,7171646.0,12,0
699,AZ,Arizona,2020-03-15,7171646.0,12,0
700,AZ,Arizona,2020-03-16,7171646.0,18,0
701,AZ,Arizona,2020-03-17,7171646.0,20,0
702,AZ,Arizona,2020-03-18,7171646.0,27,0
703,AZ,Arizona,2020-03-19,7171646.0,45,0
704,AZ,Arizona,2020-03-20,7171646.0,68,0
705,AZ,Arizona,2020-03-21,7171646.0,104,1
706,AZ,Arizona,2020-03-22,7171646.0,152,2
707,AZ,Arizona,2020-03-23,7171646.0,235,2
708,AZ,Arizona,2020-03-24,7171646.0,326,5
709,AZ,Arizona,2020-03-25,7171646.0,401,6
710,AZ,Arizona,2020-03-26,7171646.0,508,8
711,AZ,Arizona,2020-03-27,7171646.0,665,13
712,AZ,Arizona,2020-03-28,7171646.0,773,15
713,AZ,Arizona,2020-03-29,7171646.0,919,17
714,AZ,Arizona,2020-03-30,7171646.0,1157,20
715,AZ,Arizona,2020-03-31,7171646.0,1289,25
716,AZ,Arizona,2020-04-01,7171646.0,1413,32
717,AZ,Arizona,2020-04-02,7171646.0,1596,35
718,AZ,Arizona,2020-04-03,7171646.0,1769,44
719,AZ,Arizona,2020-04-04,7171646.0,2019,52
720,AZ,Arizona,2020-04-05,7171646.0,2269,64
721,AZ,Arizona,2020-04-06,7171646.0,2460,65
722,AZ,Arizona,2020-04-07,7171646.0,2575,73
723,AZ,Arizona,2020-04-08,7171646.0,2726,89
724,AZ,Arizona,2020-04-09,7171646.0,3018,98
725,AZ,Arizona,2020-04-10,7171646.0,3112,106
726,AZ,Arizona,2020-04-11,7171646.0,3393,117
727,AZ,Arizona,2020-04-12,7171646.0,3542,125
728,AZ,Arizona,2020-04-13,7171646.0,3705,132
729,AZ,Arizona,2020-04-14,7171646.0,3809,143
730,AZ,Arizona,2020-04-15,7171646.0,3964,155
731,AZ,Arizona,2020-04-16,7171646.0,4237,164
732,AZ,Arizona,2020-04-17,7171646.0,4511,183
733,AZ,Arizona,2020-04-18,7171646.0,4724,180
734,AZ,Arizona,2020-04-19,7171646.0,4933,184
735,AZ,Arizona,2020-04-20,7171646.0,5068,191
736,AZ,Arizona,2020-04-21,7171646.0,5256,208
737,AZ,Arizona,2020-04-22,7171646.0,5473,231
738,AZ,Arizona,2020-04-23,7171646.0,5772,249
739,AZ,Arizona,2020-04-24,7171646.0,6045,266
740,AZ,Arizona,2020-04-25,7171646.0,6286,273
741,AZ,Arizona,2020-04-26,7171646.0,6534,275
742,AZ,Arizona,2020-04-27,7171646.0,6725,275
743,AZ,Arizona,2020-04-28,7171646.0,6955,275
744,AZ,Arizona,2020-04-29,7171646.0,7209,308
745,AZ,Arizona,2020-04-30,7171646.0,7655,320
746,AZ,Arizona,2020-05-01,7171646.0,7969,330
747,AZ,Arizona,2020-05-02,7171646.0,8364,330
748,AZ,Arizona,2020-05-03,7171646.0,8640,362
749,AZ,Arizona,2020-05-04,7171646.0,8924,362
750,AZ,Arizona,2020-05-05,7171646.0,9305,395
751,AZ,Arizona,2020-05-06,7171646.0,9707,426
752,AZ,Arizona,2020-05-07,7171646.0,9945,450
753,AZ,Arizona,2020-05-08,7171646.0,10526,517
754,AZ,Arizona,2020-05-09,7171646.0,10960,532
755,AZ,Arizona,2020-05-10,7171646.0,11119,536
756,AZ,Arizona,2020-05-11,7171646.0,11383,542
757,AZ,Arizona,2020-05-12,7171646.0,11736,562
758,AZ,Arizona,2020-05-13,7171646.0,12216,595
759,AZ,Arizona,2020-05-14,7171646.0,12674,624
760,AZ,Arizona,2020-05-15,7171646.0,13169,651
761,AZ,Arizona,2020-05-16,7171646.0,13666,679
762,AZ,Arizona,2020-05-17,7171646.0,13945,680
763,AZ,Arizona,2020-05-18,7171646.0,14208,687
764,AZ,Arizona,2020-05-19,7171646.0,14576,705
765,AZ,Arizona,2020-05-20,7171646.0,14906,747
766,AZ,Arizona,2020-05-21,7171646.0,15348,764
767,AZ,Arizona,2020-05-22,7171646.0,15624,775
768,AZ,Arizona,2020-05-23,7171646.0,16053,801
769,AZ,Arizona,2020-05-24,7171646.0,16377,801
770,AZ,Arizona,2020-05-25,7171646.0,16575,807
771,AZ,Arizona,2020-05-26,7171646.0,16864,810
772,AZ,Arizona,2020-05-27,7171646.0,17318,834
773,AZ,Arizona,2020-05-28,7171646.0,17877,860
774,AZ,Arizona,2020-05-29,7171646.0,18472,886
775,AZ,Arizona,2020-05-30,7171646.0,19258,904
776,AZ,Arizona,2020-05-31,7171646.0,19936,907
777,AZ,Arizona,2020-06-01,7171646.0,20129,918
778,AZ,Arizona,2020-06-02,7171646.0,21264,943
779,AZ,Arizona,2020-06-03,7171646.0,22356,983
780,AZ,Arizona,2020-06-04,7171646.0,22886,999
781,AZ,Arizona,2020-06-05,7171646.0,24439,1015
782,AZ,Arizona,2020-06-06,7171646.0,25451,1043
783,AZ,Arizona,2020-06-07,7171646.0,26989,1051
784,AZ,Arizona,2020-06-08,7171646.0,27678,1053
785,AZ,Arizona,2020-06-09,7171646.0,28296,1076
786,AZ,Arizona,2020-06-10,7171646.0,29852,1101
787,AZ,Arizona,2020-06-11,7171646.0,31267,1135
788,AZ,Arizona,2020-06-12,7171646.0,33039,1156
789,AZ,Arizona,2020-06-13,7171646.0,34660,1189
790,AZ,Arizona,2020-06-14,7171646.0,35706,1191
791,AZ,Arizona,2020-06-15,7171646.0,36844,1203
792,AZ,Arizona,2020-06-16,7171646.0,39185,1228
793,AZ,Arizona,2020-06-17,7171646.0,40937,1249
794,AZ,Arizona,2020-06-18,7171646.0,43445,1283
795,AZ,Arizona,2020-06-19,7171646.0,46910,1321
796,AZ,Arizona,2020-06-20,7171646.0,50127,1346
797,AZ,Arizona,2020-06-21,7171646.0,52591,1349
798,AZ,Arizona,2020-06-22,7171646.0,54599,1351
799,AZ,Arizona,2020-06-23,7171646.0,58378,1396
800,AZ,Arizona,2020-06-24,7171646.0,60190,1467
801,AZ,Arizona,2020-06-25,7171646.0,63281,1495
802,AZ,Arizona,2020-06-26,7171646.0,66659,1536
803,AZ,Arizona,2020-06-27,7171646.0,70124,1580
804,AZ,Arizona,2020-06-28,7171646.0,73920,1594
805,AZ,Arizona,2020-06-29,7171646.0,74545,1598
806,AZ,Arizona,2020-06-30,7171646.0,79228,1645
807,AZ,Arizona,2020-07-01,7171646.0,84105,1725
808,AZ,Arizona,2020-07-02,7171646.0,87445,1764
809,AZ,Arizona,2020-07-03,7171646.0,91872,1798
810,AZ,Arizona,2020-07-04,7171646.0,94567,1817
811,AZ,Arizona,2020-07-05,7171646.0,98103,1825
812,AZ,Arizona,2020-07-06,7171646.0,101455,1829
813,AZ,Arizona,2020-07-07,7171646.0,105094,1927
814,AZ,Arizona,2020-07-08,7171646.0,108614,1963
815,AZ,Arizona,2020-07-09,7171646.0,112671,2038
816,AZ,Arizona,2020-07-10,7171646.0,116892,2082
817,AZ,Arizona,2020-07-11,7171646.0,119930,2151
818,AZ,Arizona,2020-07-12,7171646.0,122467,2237
819,AZ,Arizona,2020-07-13,7171646.0,123824,2246
820,AZ,Arizona,2020-07-14,7171646.0,128097,2337
821,AZ,Arizona,2020-07-15,7171646.0,131354,2434
822,AZ,Arizona,2020-07-16,7171646.0,134613,2492
823,AZ,Arizona,2020-07-17,7171646.0,138523,2583
824,AZ,Arizona,2020-07-18,7171646.0,141265,2730
825,AZ,Arizona,2020-07-19,7171646.0,143624,2761
826,AZ,Arizona,2020-07-20,7171646.0,145183,2784
827,AZ,Arizona,2020-07-21,7171646.0,148683,2918
828,AZ,Arizona,2020-07-22,7171646.0,150609,2974
829,AZ,Arizona,2020-07-23,7171646.0,152944,3063
830,AZ,Arizona,2020-07-24,7171646.0,156301,3143
831,AZ,Arizona,2020-07-25,7171646.0,160041,3286
832,AZ,Arizona,2020-07-26,7171646.0,162014,3305
833,AZ,Arizona,2020-07-27,7171646.0,163827,3304
834,AZ,Arizona,2020-07-28,7171646.0,165934,3408
835,AZ,Arizona,2020-07-29,7171646.0,168273,3454
836,AZ,Arizona,2020-07-30,7171646.0,170798,3626
837,AZ,Arizona,2020-07-31,7171646.0,174010,3694
838,AZ,Arizona,2020-08-01,7171646.0,177002,3747
839,AZ,Arizona,2020-08-02,7171646.0,178467,3765
840,AZ,Arizona,2020-08-03,7171646.0,179497,3779
841,AZ,Arizona,2020-08-04,7171646.0,180505,3845
842,AZ,Arizona,2020-08-05,7171646.0,182203,3932
843,AZ,Arizona,2020-08-06,7171646.0,183656,4002
844,AZ,Arizona,2020-08-07,7171646.0,185053,4081
845,AZ,Arizona,2020-08-08,7171646.0,186107,4137
846,AZ,Arizona,2020-08-09,7171646.0,186923,4150
847,AZ,Arizona,2020-08-10,7171646.0,187523,4154
848,AZ,Arizona,2020-08-11,7171646.0,188737,4199
849,AZ,Arizona,2020-08-12,7171646.0,189443,4347
850,AZ,Arizona,2020-08-13,7171646.0,190794,4383
851,AZ,Arizona,2020-08-14,7171646.0,191721,4423
852,AZ,Arizona,2020-08-15,7171646.0,192654,4492
853,AZ,Arizona,2020-08-16,7171646.0,193537,4506
854,AZ,Arizona,2020-08-17,7171646.0,194005,4506
855,AZ,Arizona,2020-08-18,7171646.0,194920,4529
856,AZ,Arizona,2020-08-19,7171646.0,195557,4634
857,AZ,Arizona,2020-08-20,7171646.0,196280,4684
858,AZ,Arizona,2020-08-21,7171646.0,196899,4688
859,AZ,Arizona,2020-08-22,7171646.0,197895,4756
860,AZ,Arizona,2020-08-23,7171646.0,198103,4771
861,AZ,Arizona,2020-08-24,7171646.0,198414,4771
862,AZ,Arizona,2020-08-25,7171646.0,199273,4792
863,AZ,Arizona,2020-08-26,7171646.0,199459,4896
864,AZ,Arizona,2020-08-27,7171646.0,200139,4929
865,AZ,Arizona,2020-08-28,7171646.0,200658,4978
866,AZ,Arizona,2020-08-29,7171646.0,201287,5007
867,AZ,Arizona,2020-08-30,7171646.0,201661,5030
868,AZ,Arizona,2020-08-31,7171646.0,201835,5029
869,AZ,Arizona,2020-09-01,7171646.0,202342,5044
870,AZ,Arizona,2020-09-02,7171646.0,202861,5065
871,AZ,Arizona,2020-09-03,7171646.0,203953,5130
872,AZ,Arizona,2020-09-04,7171646.0,204681,5171
873,AZ,Arizona,2020-09-05,7171646.0,205517,5207
874,AZ,Arizona,2020-09-06,7171646.0,205767,5221
875,AZ,Arizona,2020-09-07,7171646.0,205964,5219
876,AZ,Arizona,2020-09-08,7171646.0,206045,5221
877,AZ,Arizona,2020-09-09,7171646.0,206541,5251
878,AZ,Arizona,2020-09-10,7171646.0,207002,5273
879,AZ,Arizona,2020-09-11,7171646.0,207523,5288
880,AZ,Arizona,2020-09-12,7171646.0,208128,5315
881,AZ,Arizona,2020-09-13,7171646.0,208512,5322
882,AZ,Arizona,2020-09-14,7171646.0,208725,5322
883,AZ,Arizona,2020-09-15,7171646.0,209209,5344
884,AZ,Arizona,2020-09-16,7171646.0,209907,5371
885,AZ,Arizona,2020-09-17,7171646.0,211660,5409
886,AZ,Arizona,2020-09-18,7171646.0,212942,5451
887,AZ,Arizona,2020-09-19,7171646.0,213551,5467
888,AZ,Arizona,2020-09-20,7171646.0,214021,5477
889,AZ,Arizona,2020-09-21,7171646.0,214251,5478
890,AZ,Arizona,2020-09-22,7171646.0,214846,5498
891,AZ,Arizona,2020-09-23,7171646.0,215284,5525
892,AZ,Arizona,2020-09-24,7171646.0,215852,5559
893,AZ,Arizona,2020-09-25,7171646.0,216367,5587
894,AZ,Arizona,2020-09-26,7171646.0,216826,5622
895,AZ,Arizona,2020-09-27,7171646.0,217237,5623
896,AZ,Arizona,2020-09-28,7171646.0,217510,5624
897,AZ,Arizona,2020-09-29,7171646.0,218184,5632
898,AZ,Arizona,2020-09-30,7171646.0,218507,5650
899,AZ,Arizona,2020-10-01,7171646.0,219212,5674
900,AZ,Arizona,2020-10-02,7171646.0,219763,5693
901,AZ,Arizona,2020-10-03,7171646.0,220399,5705
902,AZ,Arizona,2020-10-04,7171646.0,220754,5706
903,AZ,Arizona,2020-10-05,7171646.0,221070,5707
904,AZ,Arizona,2020-10-06,7171646.0,221934,5713
905,AZ,Arizona,2020-10-07,7171646.0,222538,5733
906,AZ,Arizona,2020-10-08,7171646.0,223401,5743
907,AZ,Arizona,2020-10-09,7171646.0,224084,5746
908,AZ,Arizona,2020-10-10,7171646.0,224978,5759
909,AZ,Arizona,2020-10-11,7171646.0,225575,5759
910,AZ,Arizona,2020-10-12,7171646.0,226050,5759
911,AZ,Arizona,2020-10-13,7171646.0,226734,5767
912,AZ,Arizona,2020-10-14,7171646.0,227635,5772
913,AZ,Arizona,2020-10-15,7171646.0,228748,5789
914,AZ,Arizona,2020-10-16,7171646.0,229486,5806
915,AZ,Arizona,2020-10-17,7171646.0,230459,5824
916,AZ,Arizona,2020-10-18,7171646.0,231149,5827
917,AZ,Arizona,2020-10-19,7171646.0,231897,5830
918,AZ,Arizona,2020-10-20,7171646.0,232937,5837
919,AZ,Arizona,2020-10-21,7171646.0,233912,5854
920,AZ,Arizona,2020-10-22,7171646.0,234906,5859
921,AZ,Arizona,2020-10-23,7171646.0,235882,5865
922,AZ,Arizona,2020-10-24,7171646.0,236772,5869
923,AZ,Arizona,2020-10-25,7171646.0,238163,5874
924,AZ,Arizona,2020-10-26,7171646.0,238964,5875
925,AZ,Arizona,2020-10-27,7171646.0,240122,5891
926,AZ,Arizona,2020-10-28,7171646.0,241165,5905
927,AZ,Arizona,2020-10-29,7171646.0,242480,5918
928,AZ,Arizona,2020-10-30,7171646.0,244045,5934
929,AZ,Arizona,2020-10-31,7171646.0,245946,5979
930,AZ,Arizona,2020-11-01,7171646.0,247473,5979
931,AZ,Arizona,2020-11-02,7171646.0,248139,5982
932,AZ,Arizona,2020-11-03,7171646.0,249818,6020
933,AZ,Arizona,2020-11-04,7171646.0,250633,6059
934,AZ,Arizona,2020-11-05,7171646.0,252768,6087
935,AZ,Arizona,2020-11-06,7171646.0,254764,6109
936,AZ,Arizona,2020-11-07,7171646.0,257384,6147
937,AZ,Arizona,2020-11-08,7171646.0,259264,6164
938,AZ,Arizona,2020-11-09,7171646.0,259699,6164
939,AZ,Arizona,2020-11-10,7171646.0,263133,6192
940,AZ,Arizona,2020-11-11,7171646.0,265163,6228
941,AZ,Arizona,2020-11-12,7171646.0,266562,6240
942,AZ,Arizona,2020-11-13,7171646.0,269577,6257
943,AZ,Arizona,2020-11-14,7171646.0,273053,6300
944,AZ,Arizona,2020-11-15,7171646.0,275436,6302
945,AZ,Arizona,2020-11-16,7171646.0,276912,6302
946,AZ,Arizona,2020-11-17,7171646.0,279896,6312
947,AZ,Arizona,2020-11-18,7171646.0,283102,6365
948,AZ,Arizona,2020-11-19,7171646.0,287225,6384
949,AZ,Arizona,2020-11-20,7171646.0,291696,6427
950,AZ,Arizona,2020-11-21,7171646.0,295334,6457
951,AZ,Arizona,2020-11-22,7171646.0,299665,6464
952,AZ,Arizona,2020-11-23,7171646.0,302324,6464
953,AZ,Arizona,2020-11-24,7171646.0,306868,6515
954,AZ,Arizona,2020-11-25,7171646.0,310850,6524
955,AZ,Arizona,2020-11-26,7171646.0,314324,6568
956,AZ,Arizona,2020-11-27,7171646.0,318638,6588
957,AZ,Arizona,2020-11-28,7171646.0,322774,6624
958,AZ,Arizona,2020-11-29,7171646.0,325995,6634
959,AZ,Arizona,2020-11-30,7171646.0,326817,6639
960,AZ,Arizona,2020-12-01,7171646.0,337139,6687
961,AZ,Arizona,2020-12-02,7171646.0,340979,6739
962,AZ,Arizona,2020-12-03,7171646.0,346421,6821
963,AZ,Arizona,2020-12-04,7171646.0,352101,6885
964,AZ,Arizona,2020-12-05,7171646.0,358900,6925
965,AZ,Arizona,2020-12-06,7171646.0,364276,6950
966,AZ,Arizona,2020-12-07,7171646.0,365843,6950
967,AZ,Arizona,2020-12-08,7171646.0,378157,6973
968,AZ,Arizona,2020-12-09,7171646.0,382601,7081
969,AR,Arkansas,2020-01-22,3013825.0,0,0
970,AR,Arkansas,2020-01-23,3013825.0,0,0
971,AR,Arkansas,2020-01-24,3013825.0,0,0
972,AR,Arkansas,2020-01-25,3013825.0,0,0
973,AR,Arkansas,2020-01-26,3013825.0,0,0
974,AR,Arkansas,2020-01-27,3013825.0,0,0
975,AR,Arkansas,2020-01-28,3013825.0,0,0
976,AR,Arkansas,2020-01-29,3013825.0,0,0
977,AR,Arkansas,2020-01-30,3013825.0,0,0
978,AR,Arkansas,2020-01-31,3013825.0,0,0
979,AR,Arkansas,2020-02-01,3013825.0,0,0
980,AR,Arkansas,2020-02-02,3013825.0,0,0
981,AR,Arkansas,2020-02-03,3013825.0,0,0
982,AR,Arkansas,2020-02-04,3013825.0,0,0
983,AR,Arkansas,2020-02-05,3013825.0,0,0
984,AR,Arkansas,2020-02-06,3013825.0,0,0
985,AR,Arkansas,2020-02-07,3013825.0,0,0
986,AR,Arkansas,2020-02-08,3013825.0,0,0
987,AR,Arkansas,2020-02-09,3013825.0,0,0
988,AR,Arkansas,2020-02-10,3013825.0,0,0
989,AR,Arkansas,2020-02-11,3013825.0,0,0
990,AR,Arkansas,2020-02-12,3013825.0,0,0
991,AR,Arkansas,2020-02-13,3013825.0,0,0
992,AR,Arkansas,2020-02-14,3013825.0,0,0
993,AR,Arkansas,2020-02-15,3013825.0,0,0
994,AR,Arkansas,2020-02-16,3013825.0,0,0
995,AR,Arkansas,2020-02-17,3013825.0,0,0
